image_path,mask_path,split
D:\FDS\Small_project\Fire Detection\Dataset\images\R59_methane_large_op60_sz25\frame_0109_t3.8s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R59_methane_large_op60_sz25\frame_0109_t3.8s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R38_methane_small_op86_sz61\frame_0546_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R38_methane_small_op86_sz61\frame_0546_t16.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W16_WIND_1_1ms_N-HEPTANE_large\frame_0436_t13.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W16_WIND_1_1ms_N-HEPTANE_large\frame_0436_t13.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R23_methane_small_op43_sz28\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R23_methane_small_op43_sz28\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R98_ethanol_large_op81_sz27\frame_0764_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R98_ethanol_large_op81_sz27\frame_0764_t23.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R21_propane_small_op35_sz66\frame_0218_t7.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R21_propane_small_op35_sz66\frame_0218_t7.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\C4_propane_door_three_quarter\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\C4_propane_door_three_quarter\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R99_acetone_large_op67_sz52\frame_0327_t10.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R99_acetone_large_op67_sz52\frame_0327_t10.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\A8_large_room_opening_50\frame_0066_t16.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A8_large_room_opening_50\frame_0066_t16.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W9_WIND_3_6ms_METHANE_large\frame_0775_t23.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W9_WIND_3_6ms_METHANE_large\frame_0775_t23.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S23_DECAY_DIESEL_small\frame_0096_t3.8s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S23_DECAY_DIESEL_small\frame_0096_t3.8s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R76_acetone_small_op85_sz52\frame_0545_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R76_acetone_small_op85_sz52\frame_0545_t16.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R55_acetone_small_op79_sz75\frame_0218_t7.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R55_acetone_small_op79_sz75\frame_0218_t7.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\VALIDATION_TEST_PROPANE_small_op80\frame_0109_t3.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\VALIDATION_TEST_PROPANE_small_op80\frame_0109_t3.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R24_ethanol_medium_op41_sz68\frame_0327_t10.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R24_ethanol_medium_op41_sz68\frame_0327_t10.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\EXTREME_TEST_5719\frame_0982_t40.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\EXTREME_TEST_5719\frame_0982_t40.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\D2_heptane_wind_1ms\frame_0053_t13.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D2_heptane_wind_1ms\frame_0053_t13.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R22_diesel_small_op54_sz28\frame_0545_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R22_diesel_small_op54_sz28\frame_0545_t16.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R25_acetone_small_op14_sz41\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R25_acetone_small_op14_sz41\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S18_GROWTH_FAST_METHANE_small\frame_0399_t15.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S18_GROWTH_FAST_METHANE_small\frame_0399_t15.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R28_ethanol_small_op64_sz44\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R28_ethanol_small_op64_sz44\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S35_DECAY_N-HEPTANE_large\frame_0774_t24.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S35_DECAY_N-HEPTANE_large\frame_0774_t24.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\C4_propane_door_three_quarter\frame_0080_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\C4_propane_door_three_quarter\frame_0080_t20.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R80_diesel_small_op81_sz54\frame_0328_t10.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R80_diesel_small_op81_sz54\frame_0328_t10.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R90_n-heptane_large_op86_sz57\frame_0328_t10.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R90_n-heptane_large_op86_sz57\frame_0328_t10.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F14_propane_large_op35\frame_0013_t3.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F14_propane_large_op35\frame_0013_t3.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R98_ethanol_large_op81_sz27\frame_0983_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R98_ethanol_large_op81_sz27\frame_0983_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W11_WIND_1_9ms_N-HEPTANE_small\frame_0987_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W11_WIND_1_9ms_N-HEPTANE_small\frame_0987_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R5_acetone_large_op51_sz40\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R5_acetone_large_op51_sz40\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R98_ethanol_large_op81_sz27\frame_0546_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R98_ethanol_large_op81_sz27\frame_0546_t16.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F12_propane_small_op35\frame_0106_t26.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F12_propane_small_op35\frame_0106_t26.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R97_acetone_medium_op88_sz76\frame_0654_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R97_acetone_medium_op88_sz76\frame_0654_t20.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W9_WIND_3_6ms_METHANE_large\frame_0110_t3.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W9_WIND_3_6ms_METHANE_large\frame_0110_t3.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R12_ethanol_medium_op55_sz38\frame_0982_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R12_ethanol_medium_op55_sz38\frame_0982_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\A5_medium_room_opening_50\frame_0026_t6.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A5_medium_room_opening_50\frame_0026_t6.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W18_WIND_4_6ms_ACETONE_large\frame_0887_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W18_WIND_4_6ms_ACETONE_large\frame_0887_t26.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S21_DECAY_ETHANOL_large\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S21_DECAY_ETHANOL_large\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F5_acetone_small_op50\frame_0106_t26.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F5_acetone_small_op50\frame_0106_t26.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W5_WIND_4_3ms_ACETONE_medium\frame_0332_t10.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W5_WIND_4_3ms_ACETONE_medium\frame_0332_t10.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R95_diesel_small_op49_sz42\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R95_diesel_small_op49_sz42\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R100_diesel_small_op89_sz44\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R100_diesel_small_op89_sz44\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R90_n-heptane_large_op86_sz57\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R90_n-heptane_large_op86_sz57\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R43_methane_large_op27_sz79\frame_0218_t7.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R43_methane_large_op27_sz79\frame_0218_t7.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S37_PULSATING_DIESEL_medium\frame_0652_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S37_PULSATING_DIESEL_medium\frame_0652_t20.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S50_PULSATING_ACETONE_medium\frame_0108_t4.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S50_PULSATING_ACETONE_medium\frame_0108_t4.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R44_ethanol_large_op88_sz38\frame_0436_t13.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R44_ethanol_large_op88_sz38\frame_0436_t13.6s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R54_ethanol_small_op23_sz71\frame_0981_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R54_ethanol_small_op23_sz71\frame_0981_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W3_WIND_1_5ms_ETHANOL_large\frame_0218_t7.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W3_WIND_1_5ms_ETHANOL_large\frame_0218_t7.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R56_n-heptane_small_op79_sz49\frame_0218_t7.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R56_n-heptane_small_op79_sz49\frame_0218_t7.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S42_PULSATING_N-HEPTANE_large\frame_0216_t7.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S42_PULSATING_N-HEPTANE_large\frame_0216_t7.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S27_DECAY_PROPANE_large\frame_0107_t4.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S27_DECAY_PROPANE_large\frame_0107_t4.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R7_methane_medium_op44_sz55\frame_0547_t16.8s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R7_methane_medium_op44_sz55\frame_0547_t16.8s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R4_diesel_medium_op64_sz35\frame_0763_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R4_diesel_medium_op64_sz35\frame_0763_t23.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\D6_heptane_wind_7ms\frame_0053_t13.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D6_heptane_wind_7ms\frame_0053_t13.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W3_WIND_1_5ms_ETHANOL_large\frame_0109_t3.8s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W3_WIND_1_5ms_ETHANOL_large\frame_0109_t3.8s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R16_methane_medium_op47_sz46\frame_0984_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R16_methane_medium_op47_sz46\frame_0984_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W11_WIND_1_9ms_N-HEPTANE_small\frame_0219_t7.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W11_WIND_1_9ms_N-HEPTANE_small\frame_0219_t7.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S4_GROWTH_SLOW_PROPANE_medium\frame_0626_t24.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S4_GROWTH_SLOW_PROPANE_medium\frame_0626_t24.6s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R1_n-heptane_medium_op50_sz72\frame_0766_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R1_n-heptane_medium_op50_sz72\frame_0766_t23.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F10_methane_medium_op50\frame_0120_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F10_methane_medium_op50\frame_0120_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W8_WIND_1_4ms_N-HEPTANE_large\frame_0984_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W8_WIND_1_4ms_N-HEPTANE_large\frame_0984_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\B6_diesel_medium_room\frame_0080_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\B6_diesel_medium_room\frame_0080_t20.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\E3_fire_center_size_75\frame_0013_t3.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\E3_fire_center_size_75\frame_0013_t3.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R12_ethanol_medium_op55_sz38\frame_0218_t7.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R12_ethanol_medium_op55_sz38\frame_0218_t7.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W2_WIND_5_0ms_DODECANE_small\frame_0665_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W2_WIND_5_0ms_DODECANE_small\frame_0665_t20.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S22_DECAY_DIESEL_small\frame_0290_t9.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S22_DECAY_DIESEL_small\frame_0290_t9.6s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R64_n-heptane_medium_op50_sz35\frame_0327_t10.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R64_n-heptane_medium_op50_sz35\frame_0327_t10.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\D4_heptane_wind_3ms\frame_0066_t16.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D4_heptane_wind_3ms\frame_0066_t16.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S1_GROWTH_FAST_PROPANE_large\frame_0395_t15.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S1_GROWTH_FAST_PROPANE_large\frame_0395_t15.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F17_propane_medium_op75\frame_0066_t16.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F17_propane_medium_op75\frame_0066_t16.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R90_n-heptane_large_op86_sz57\frame_0984_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R90_n-heptane_large_op86_sz57\frame_0984_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R78_diesel_medium_op82_sz33\frame_0109_t3.8s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R78_diesel_medium_op82_sz33\frame_0109_t3.8s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F6_acetone_large_op50\frame_0106_t26.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F6_acetone_large_op50\frame_0106_t26.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\B6_diesel_medium_room\frame_0066_t16.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\B6_diesel_medium_room\frame_0066_t16.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R85_diesel_small_op78_sz63\frame_0546_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R85_diesel_small_op78_sz63\frame_0546_t16.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R83_propane_large_op61_sz51\frame_0765_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R83_propane_large_op61_sz51\frame_0765_t23.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R16_methane_medium_op47_sz46\frame_0874_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R16_methane_medium_op47_sz46\frame_0874_t26.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F6_acetone_large_op50\frame_0053_t13.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F6_acetone_large_op50\frame_0053_t13.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\A7_large_room_opening_0\frame_0080_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A7_large_room_opening_0\frame_0080_t20.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R17_methane_medium_op84_sz46\frame_0437_t13.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R17_methane_medium_op84_sz46\frame_0437_t13.6s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R50_diesel_large_op85_sz44\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R50_diesel_large_op85_sz44\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R73_diesel_small_op66_sz54\frame_0436_t13.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R73_diesel_small_op66_sz54\frame_0436_t13.6s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R79_n-heptane_small_op41_sz38\frame_0327_t10.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R79_n-heptane_small_op41_sz38\frame_0327_t10.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S40_PULSATING_ETHANOL_small\frame_0215_t7.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S40_PULSATING_ETHANOL_small\frame_0215_t7.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\A1_small_room_opening_0\frame_0066_t16.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A1_small_room_opening_0\frame_0066_t16.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\EXTREME_TEST_5719\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\EXTREME_TEST_5719\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\C1_propane_door_closed\frame_0040_t10.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\C1_propane_door_closed\frame_0040_t10.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R65_methane_large_op59_sz41\frame_0872_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R65_methane_large_op59_sz41\frame_0872_t26.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F12_propane_small_op35\frame_0066_t16.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F12_propane_small_op35\frame_0066_t16.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F8_n-heptane_medium_op50\frame_0013_t3.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F8_n-heptane_medium_op50\frame_0013_t3.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\EXTREME_TEST_5719\frame_0109_t5.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\EXTREME_TEST_5719\frame_0109_t5.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\C2_propane_door_quarter\frame_0080_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\C2_propane_door_quarter\frame_0080_t20.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S42_PULSATING_N-HEPTANE_large\frame_0976_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S42_PULSATING_N-HEPTANE_large\frame_0976_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F2_n-heptane_large_op50\frame_0026_t6.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F2_n-heptane_large_op50\frame_0026_t6.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F1_n-heptane_small_op50\frame_0066_t16.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F1_n-heptane_small_op50\frame_0066_t16.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\D1_heptane_wind_0ms\frame_0040_t10.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D1_heptane_wind_0ms\frame_0040_t10.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R76_acetone_small_op85_sz52\frame_0654_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R76_acetone_small_op85_sz52\frame_0654_t20.2s.png,train
